algorithm,pattern,dataset_id,ssr,randi,nmi,mae,time
OpenEvolve_NoGeoKnow,Rectangular,4,63.0091681800496,0.8203384615384616,0.6022998946129531,0.4157005644042394,1.2000486850738525
OpenEvolve_NoGeoKnow,Rectangular,5,125.96858181036674,0.9388820512820513,0.8142903962243402,0.2761024521430136,1.240868091583252
OpenEvolve_NoGeoKnow,Rectangular,6,63.20665218325606,0.9426871794871795,0.8207019231379782,0.19641419290004142,1.4551897048950195
OpenEvolve_NoGeoKnow,Rectangular,7,132.99606967676672,0.9595230769230769,0.8599460730227652,0.21561543534044614,1.459899663925171
OpenEvolve_NoGeoKnow,Rectangular,8,64.26101458821276,0.9496923076923077,0.8346868498703196,0.20338302413563838,1.3431408405303955
OpenEvolve_NoGeoKnow,Rectangular,9,94.90294526799718,0.958451282051282,0.8580760538530556,0.25737948735758814,1.4630002975463867
OpenEvolve_NoGeoKnow,Rectangular,10,85.08620362954784,0.9563025641025641,0.8505404693938604,0.25510220851354626,1.5811374187469482
OpenEvolve_NoGeoKnow,Rectangular,11,58.92079467222196,0.9612512820512821,0.8716322690226266,0.20608122022196368,1.6881098747253418
OpenEvolve_NoGeoKnow,Rectangular,12,79.80089317809298,0.9574717948717949,0.858372844119305,0.18028863289782013,1.6028947830200195
OpenEvolve_NoGeoKnow,Rectangular,13,81.78360577271826,0.9716564102564103,0.9009593799208588,0.15349998009903598,1.603881597518921
OpenEvolve_NoGeoKnow,Rectangular,14,111.50654553143724,0.8536769230769231,0.7375932396688766,0.424807308958296,1.5555415153503418
OpenEvolve_NoGeoKnow,Rectangular,15,70.0750896809588,0.9647128205128205,0.8806554675163301,0.1690726074227289,1.3781521320343018
OpenEvolve_NoGeoKnow,Rectangular,16,70.7003821339691,0.9482358974358974,0.832015687418173,0.20979510462345283,1.1989350318908691
OpenEvolve_NoGeoKnow,Rectangular,17,138.26282215503647,0.9608923076923077,0.8633770357310744,0.1887022244944797,1.2208647727966309
OpenEvolve_NoGeoKnow,Rectangular,18,75.46110378488608,0.9442820512820512,0.8244303717858255,0.2469046347198674,1.8495354652404785
OpenEvolve_NoGeoKnow,Rectangular,19,75.1783190937511,0.908148717948718,0.7981721427088887,0.2628653284886955,1.291661024093628
OpenEvolve_NoGeoKnow,Rectangular,20,101.73072668856662,0.9541794871794872,0.8539921473428919,0.27091787434416564,1.2607910633087158
OpenEvolve_NoGeoKnow,Rectangular,21,107.65111772114507,0.9083948717948718,0.7970682595018839,0.2864924586828118,1.191978931427002
OpenEvolve_NoGeoKnow,Rectangular,22,85.32971553676461,0.9750461538461539,0.9142174370637516,0.12195519116538948,1.2432286739349365
OpenEvolve_NoGeoKnow,Rectangular,23,98.13817411751614,0.9545384615384616,0.8599510506082221,0.2541724073634357,1.2000985145568848
OpenEvolve_NoGeoKnow,Rectangular,24,49.5171693220785,0.9324923076923077,0.8031551895968227,0.2076057563619202,1.1689209938049316
OpenEvolve_NoGeoKnow,Rectangular,25,121.80837069511597,0.9585897435897436,0.8581361699591098,0.19710974741905882,1.2555654048919678
